SCHOOL_YEAR,AGENCY_TYPE,CESA,COUNTY_CODE,COUNTY,CITY,DISTRICT_CODE,SCHOOL_CODE,GRADE_GROUP,CHOICE_IND,DISTRICT_NAME,SCHOOL_NAME,LOW_GRADE,HIGH_GRADE,GRADE_LEVEL,GRADE_LEVEL_DESC,GROUP_BY,GROUP_BY_VALUE,STUDENT_COUNT
2021-22,Private school,1,67,Waukesha,Muskego,3857,5555,Elementary School,Yes,Muskego-Norway,Saint Leonard School,K4,8,9,9,All Students,All Students,0
2021-22,Private school,1,67,Waukesha,Muskego,3857,5555,Elementary School,Yes,Muskego-Norway,Saint Leonard School,K4,8,10,10,All Students,All Students,0
2021-22,Private school,1,67,Waukesha,Muskego,3857,5555,Elementary School,Yes,Muskego-Norway,Saint Leonard School,K4,8,11,11,All Students,All Students,0
2021-22,Private school,1,67,Waukesha,Muskego,3857,5555,Elementary School,Yes,Muskego-Norway,Saint Leonard School,K4,8,12,12,All Students,All Students,0
2021-22,Private school,1,67,Waukesha,Muskego,3857,5555,Elementary School,Yes,Muskego-Norway,Saint Leonard School,K4,8,K4,4-year-old Kindergarten,All Students,All Students,9
2021-22,Private school,1,67,Waukesha,Muskego,3857,5555,Elementary School,Yes,Muskego-Norway,Saint Leonard School,K4,8,KG,5-year-old Kindergarten,All Students,All Students,12
2021-22,Private school,1,67,Waukesha,Muskego,3857,5555,Elementary School,Yes,Muskego-Norway,Saint Leonard School,K4,8,PK,Pre-kindergarten,All Students,All Students,13
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,1,1,All Students,All Students,27
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,2,2,All Students,All Students,25
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,3,3,All Students,All Students,25
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,4,4,All Students,All Students,31
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,5,5,All Students,All Students,22
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,6,6,All Students,All Students,24
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,7,7,All Students,All Students,26
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,8,8,All Students,All Students,25
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,9,9,All Students,All Students,0
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,10,10,All Students,All Students,0
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,11,11,All Students,All Students,0
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,12,12,All Students,All Students,0
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,K4,4-year-old Kindergarten,All Students,All Students,51
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,KG,5-year-old Kindergarten,All Students,All Students,27
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,PK,Pre-kindergarten,All Students,All Students,0
2021-22,Private school,1,67,Waukesha,Muskego,3857,7265,Elementary School,Yes,Muskego-Norway,Saint Pauls Lutheran School,K4,8,All Grades,All Grades,All Students,All Students,283
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,All Grades,All Grades,All Students,All Students,1400
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,1,1,All Students,All Students,91
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,2,2,All Students,All Students,117
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,3,3,All Students,All Students,104
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,4,4,All Students,All Students,85
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,5,5,All Students,All Students,97
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,6,6,All Students,All Students,105
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,7,7,All Students,All Students,95
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,8,8,All Students,All Students,120
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,9,9,All Students,All Students,62
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,10,10,All Students,All Students,61
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,11,11,All Students,All Students,66
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,12,12,All Students,All Students,56
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,K4,4-year-old Kindergarten,All Students,All Students,133
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,KG,5-year-old Kindergarten,All Students,All Students,110
2021-22,School District,6,70,Winnebago,,3892,,[All],,Neenah Joint,[Districtwide],,,PK,Pre-kindergarten,All Students,All Students,98
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,1,1,All Students,All Students,12
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,2,2,All Students,All Students,22
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,3,3,All Students,All Students,12
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,4,4,All Students,All Students,12
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,5,5,All Students,All Students,12
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,6,6,All Students,All Students,12
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,7,7,All Students,All Students,9
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,8,8,All Students,All Students,20
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,9,9,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,10,10,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,11,11,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,12,12,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,K4,4-year-old Kindergarten,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,KG,5-year-old Kindergarten,All Students,All Students,12
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,PK,Pre-kindergarten,All Students,All Students,16
2021-22,Private school,6,70,Winnebago,Neenah,3892,695,Elementary School,No,Neenah Joint,Fox Valley Christian Academy,PK,8,All Grades,All Grades,All Students,All Students,139
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,All Grades,All Grades,All Students,All Students,195
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,1,1,All Students,All Students,18
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,2,2,All Students,All Students,19
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,3,3,All Students,All Students,19
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,4,4,All Students,All Students,18
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,5,5,All Students,All Students,14
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,6,6,All Students,All Students,13
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,7,7,All Students,All Students,14
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,8,8,All Students,All Students,18
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,9,9,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,10,10,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,11,11,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,12,12,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,K4,4-year-old Kindergarten,All Students,All Students,26
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,KG,5-year-old Kindergarten,All Students,All Students,18
2021-22,Private school,6,70,Winnebago,Neenah,3892,8450,Elementary School,Yes,Neenah Joint,Neenah Lutheran,K4,8,PK,Pre-kindergarten,All Students,All Students,18
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,1,1,All Students,All Students,22
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,2,2,All Students,All Students,26
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,3,3,All Students,All Students,22
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,4,4,All Students,All Students,20
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,5,5,All Students,All Students,13
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,6,6,All Students,All Students,12
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,7,7,All Students,All Students,9
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,8,8,All Students,All Students,15
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,9,9,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,10,10,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,11,11,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,12,12,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,K4,4-year-old Kindergarten,All Students,All Students,49
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,KG,5-year-old Kindergarten,All Students,All Students,25
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,PK,Pre-kindergarten,All Students,All Students,26
2021-22,Private school,6,70,Winnebago,Neenah,3892,1228,Elementary School,No,Neenah Joint,New Hope Christian School,K4,8,All Grades,All Grades,All Students,All Students,239
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,All Grades,All Grades,All Students,All Students,148
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,1,1,All Students,All Students,18
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,2,2,All Students,All Students,19
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,3,3,All Students,All Students,19
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,4,4,All Students,All Students,16
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,5,5,All Students,All Students,23
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,6,6,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,7,7,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,8,8,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,9,9,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,10,10,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,11,11,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,12,12,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,K4,4-year-old Kindergarten,All Students,All Students,24
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,KG,5-year-old Kindergarten,All Students,All Students,23
2021-22,Private school,6,70,Winnebago,Neenah,3892,3870,Elementary School,Yes,Neenah Joint,Saint Gabriel Grade School,K4,5,PK,Pre-kindergarten,All Students,All Students,6
2021-22,Private school,6,70,Winnebago,Neenah,3892,5730,Elementary School,Yes,Neenah Joint,Saint Margaret Mary Grade School,K4,5,1,1,All Students,All Students,21
2021-22,Private school,6,70,Winnebago,Neenah,3892,5730,Elementary School,Yes,Neenah Joint,Saint Margaret Mary Grade School,K4,5,2,2,All Students,All Students,31
2021-22,Private school,6,70,Winnebago,Neenah,3892,5730,Elementary School,Yes,Neenah Joint,Saint Margaret Mary Grade School,K4,5,3,3,All Students,All Students,32
2021-22,Private school,6,70,Winnebago,Neenah,3892,5730,Elementary School,Yes,Neenah Joint,Saint Margaret Mary Grade School,K4,5,4,4,All Students,All Students,19
2021-22,Private school,6,70,Winnebago,Neenah,3892,5730,Elementary School,Yes,Neenah Joint,Saint Margaret Mary Grade School,K4,5,5,5,All Students,All Students,35
2021-22,Private school,6,70,Winnebago,Neenah,3892,5730,Elementary School,Yes,Neenah Joint,Saint Margaret Mary Grade School,K4,5,6,6,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,5730,Elementary School,Yes,Neenah Joint,Saint Margaret Mary Grade School,K4,5,7,7,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,5730,Elementary School,Yes,Neenah Joint,Saint Margaret Mary Grade School,K4,5,8,8,All Students,All Students,0
2021-22,Private school,6,70,Winnebago,Neenah,3892,5730,Elementary School,Yes,Neenah Joint,Saint Margaret Mary Grade School,K4,5,9,9,All Students,All Students,0
